Date,Coal,Hydro,Gas,Nuclear,Other,Petroleum,Solar,Wind
7/28/21 2:00 AM,1809,5448,25691,2258,1973,84,2378,1695
7/28/21 1:00 AM,1811,4913,24335,2258,1553,84,7630,1358
7/28/21 12:00 AM,1810,4610,23076,2262,827,85,10509,1144
7/27/21 11:00 PM,1809,3996,21989,2260,805,84,12258,783
7/27/21 10:00 PM,1710,3155,20288,2260,812,84,13313,631
7/27/21 9:00 PM,1448,2200,18120,2260,821,85,12940,770
7/27/21 8:00 PM,1201,1599,17004,2262,800,86,13469,685
7/27/21 7:00 PM,1079,1219,15715,2264,743,86,13484,618
7/27/21 6:00 PM,1024,1109,15124,2261,718,84,13142,550
7/27/21 5:00 PM,1085,1184,13622,2261,734,82,12486,477
7/27/21 4:00 PM,1396,1245,13768,2261,736,86,11260,425
7/27/21 3:00 PM,1694,1103,14488,2257,748,86,8469,302
7/27/21 2:00 PM,1807,1212,15639,2257,892,84,3302,323
7/27/21 1:00 PM,1804,1486,15371,2257,855,85,21,442
7/27/21 12:00 PM,1754,880,15113,2261,784,86,0,427
7/27/21 11:00 AM,1749,717,15197,2260,725,86,0,438
7/27/21 10:00 AM,1788,722,15514,2262,741,87,0,534
7/27/21 9:00 AM,1800,1065,15048,2260,778,86,0,930
7/27/21 8:00 AM,1807,1103,16627,2261,833,86,0,1002
7/27/21 7:00 AM,1809,1676,17988,2264,831,86,0,783
7/27/21 6:00 AM,1809,2288,19068,2262,1107,86,0,1047
7/27/21 5:00 AM,1809,3273,20457,2260,1457,86,0,988
7/27/21 4:00 AM,1808,4198,21436,2259,1781,87,0,1183
7/27/21 3:00 AM,1810,4942,21692,2260,1869,86,1090,1125
7/27/21 2:00 AM,1807,4907,21992,2263,1831,87,1253,1472
7/27/21 1:00 AM,1806,4114,21927,2262,1278,86,4564,1425
7/27/21 12:00 AM,1806,3811,20953,2258,878,86,6623,1599
7/26/21 11:00 PM,1805,3035,19404,2257,813,85,7939,1692
7/26/21 10:00 PM,1806,2585,18374,2261,795,85,9513,1759
7/26/21 9:00 PM,1763,1750,17493,2263,888,85,9953,1507
7/26/21 8:00 PM,1601,1447,16995,2263,785,86,10098,1294
7/26/21 7:00 PM,1707,1178,16685,2264,782,86,10325,1188
7/26/21 6:00 PM,1804,1073,16635,2263,806,86,9414,1374
7/26/21 5:00 PM,1784,1321,16024,2260,787,85,6854,1327
7/26/21 4:00 PM,1807,973,16871,2259,760,86,5599,1510
7/26/21 3:00 PM,1767,1293,15529,2257,739,85,2988,1504
7/26/21 2:00 PM,1552,1654,15518,2257,998,85,946,1501
7/26/21 1:00 PM,1307,1379,14652,2257,863,86,-9,1562
7/26/21 12:00 PM,1077,935,14341,2262,755,86,0,1531
7/26/21 11:00 AM,984,908,14318,2263,751,86,0,1556
7/26/21 10:00 AM,973,947,14445,2263,696,86,0,1894
7/26/21 9:00 AM,990,1207,13839,2261,700,87,0,2395
7/26/21 8:00 AM,1207,1269,14387,2263,761,87,0,3321
7/26/21 7:00 AM,1473,1683,14657,2264,798,87,0,3800
7/26/21 6:00 AM,1726,2255,15869,2263,1093,87,0,3752
7/26/21 5:00 AM,1810,2836,17166,2263,1195,86,0,4293
7/26/21 4:00 AM,1810,3473,18924,2261,1683,86,1,3726
7/26/21 3:00 AM,1807,4050,19094,2260,1674,87,1396,3943
7/26/21 2:00 AM,1796,4314,18795,2258,1445,84,1729,3632
7/26/21 1:00 AM,1622,3837,18146,2262,1082,85,5991,2675
7/26/21 12:00 AM,1382,3381,17165,2264,941,85,8721,2188
7/25/21 11:00 PM,1193,2534,16143,2263,842,85,10674,1855
7/25/21 10:00 PM,1028,2056,15321,2261,800,86,10761,1385
7/25/21 9:00 PM,896,1297,13589,2260,802,85,11523,1213
7/25/21 8:00 PM,880,989,12791,2263,737,85,12228,946
7/25/21 7:00 PM,829,961,12230,2264,690,86,11643,807
7/25/21 6:00 PM,759,646,12659,2261,654,85,10935,876
7/25/21 5:00 PM,779,482,11330,2260,656,86,9942,1302
7/25/21 4:00 PM,856,744,10716,2261,646,85,9127,1869
7/25/21 3:00 PM,929,763,11412,2260,655,86,5901,2154
7/25/21 2:00 PM,935,798,12464,2263,670,87,2153,2425
7/25/21 1:00 PM,944,905,12365,2261,666,86,5,2676
7/25/21 12:00 PM,993,1139,12603,2261,663,86,0,2878
7/25/21 11:00 AM,1078,1135,12945,2264,667,86,0,3000
7/25/21 10:00 AM,1307,1140,13176,2267,687,86,0,3205
7/25/21 9:00 AM,1537,1152,13695,2265,738,86,0,3294
7/25/21 8:00 AM,1706,1226,14969,2264,751,86,0,3564
7/25/21 7:00 AM,1702,1921,15852,2264,882,86,0,3542
7/25/21 6:00 AM,1805,2306,16518,2266,884,86,0,3437
7/25/21 5:00 AM,1807,2929,18044,2264,1038,87,0,3225
7/25/21 4:00 AM,1805,3758,18978,2264,1468,86,0,3231
7/25/21 3:00 AM,1804,4491,19126,2263,1751,87,1438,3059
7/25/21 2:00 AM,1809,4955,19495,2263,1735,86,1695,2565
7/25/21 1:00 AM,1808,4200,18861,2263,1212,86,4959,2095
7/25/21 12:00 AM,1797,3325,18071,2264,847,86,7115,2019
7/24/21 11:00 PM,1750,2604,16908,2263,818,86,9348,1639
7/24/21 10:00 PM,1763,1944,15645,2264,800,85,10287,1494
7/24/21 9:00 PM,1559,1219,15292,2265,813,86,9937,1233
7/24/21 8:00 PM,1286,715,14923,2265,817,85,10048,896
7/24/21 7:00 PM,1032,317,14587,2266,754,86,9795,738
7/24/21 6:00 PM,807,328,13871,2266,695,86,9589,600
7/24/21 5:00 PM,817,466,12608,2264,670,87,9475,937
7/24/21 4:00 PM,890,457,12899,2264,641,87,7982,1309
7/24/21 3:00 PM,959,682,13361,2264,669,87,5642,1567
7/24/21 2:00 PM,961,736,13954,2263,788,85,2090,2131
7/24/21 1:00 PM,999,1019,13529,2263,792,87,0,2694
7/24/21 12:00 PM,1044,935,13917,2262,814,86,0,3002
7/24/21 11:00 AM,1082,902,14022,2263,659,86,0,3181
7/24/21 10:00 AM,1029,881,14329,2264,745,86,0,3285
7/24/21 9:00 AM,1152,971,14805,2264,719,86,0,3261
7/24/21 8:00 AM,1405,1491,14827,2264,769,86,0,3644
7/24/21 7:00 AM,1654,1985,15486,2265,720,86,0,3856
7/24/21 6:00 AM,1797,2355,17239,2266,906,87,0,3481
7/24/21 5:00 AM,1809,3084,19056,2265,1061,86,0,3430
7/24/21 4:00 AM,1806,4196,20642,2265,1213,86,0,3552
7/24/21 3:00 AM,1803,5438,20931,2263,1416,87,2120,3125
7/24/21 2:00 AM,1804,5390,20968,2263,1593,85,2537,2854
7/24/21 1:00 AM,1803,5060,19776,2261,890,86,7082,2670
7/24/21 12:00 AM,1801,4572,19373,2258,846,86,9756,2217
7/23/21 11:00 PM,1789,3735,18972,2262,850,86,10720,1591
7/23/21 10:00 PM,1597,2908,18205,2262,821,85,11445,1072
7/23/21 9:00 PM,1320,2015,17447,2263,737,85,12042,918
7/23/21 8:00 PM,1059,1074,16849,2266,719,86,11941,910
7/23/21 7:00 PM,964,744,15731,2267,701,86,12137,798
7/23/21 6:00 PM,1166,705,14306,2264,693,85,12112,858
7/23/21 5:00 PM,1272,566,14423,2261,682,86,11319,769
7/23/21 4:00 PM,1360,558,14059,2261,673,85,10145,821
7/23/21 3:00 PM,1399,848,14548,2264,721,84,7167,1026
7/23/21 2:00 PM,1352,1407,14538,2264,754,85,2611,1161
7/23/21 1:00 PM,1214,1109,14494,2262,900,85,8,1570
7/23/21 12:00 PM,1077,1014,13951,2259,828,85,0,1897
7/23/21 11:00 AM,995,1005,13856,2264,762,85,0,2427
7/23/21 10:00 AM,1000,935,13575,2264,761,85,0,2777
7/23/21 9:00 AM,1171,1222,14024,2264,725,85,0,3065
7/23/21 8:00 AM,1428,1246,16019,2264,757,85,0,3140
7/23/21 7:00 AM,1673,1908,16623,2267,941,84,0,3338
7/23/21 6:00 AM,1797,2527,17424,2263,933,85,0,3263
7/23/21 5:00 AM,1808,3219,20008,2262,943,85,0,2928
7/23/21 4:00 AM,1807,4811,21999,2266,1322,82,0,2975
7/23/21 3:00 AM,1800,5654,22740,2263,1609,84,1814,2905
7/23/21 2:00 AM,1788,5311,23718,2266,1373,84,2136,2864
7/23/21 1:00 AM,1790,4696,23762,2264,1332,85,6129,2910
7/23/21 12:00 AM,1777,4339,22868,2261,937,84,8593,2679
7/22/21 11:00 PM,1584,3928,21769,2262,832,84,9452,2594
7/22/21 10:00 PM,1387,2820,20365,2263,824,85,11211,2246
7/22/21 9:00 PM,1271,2153,19012,2262,801,85,12245,1963
7/22/21 8:00 PM,1204,1299,18113,2264,730,85,12865,1551
7/22/21 7:00 PM,1201,1099,16600,2264,693,87,12648,1248
7/22/21 6:00 PM,1190,891,15665,2268,713,85,12363,1000
7/22/21 5:00 PM,1220,951,14730,2268,735,85,11443,1018
7/22/21 4:00 PM,1411,972,14454,2271,731,85,10296,1049
7/22/21 3:00 PM,1564,1300,13857,2270,721,85,7828,1166
7/22/21 2:00 PM,1562,1698,14285,2270,746,85,2979,1264
7/22/21 1:00 PM,1459,1409,14821,2271,767,86,8,1650
7/22/21 12:00 PM,1646,1273,13869,2269,749,86,0,2081
7/22/21 11:00 AM,1669,1233,13807,2270,776,86,0,2393
7/22/21 10:00 AM,1761,1211,14194,2269,822,86,0,2667
7/22/21 9:00 AM,1675,1224,14394,2268,826,85,0,2809
7/22/21 8:00 AM,1707,1302,15604,2269,748,86,0,3052
7/22/21 7:00 AM,1806,2040,16533,2271,951,85,0,3220
7/22/21 6:00 AM,1810,2481,18932,2274,939,85,0,3128
7/22/21 5:00 AM,1811,3382,21848,2272,1362,85,0,2979
7/22/21 4:00 AM,1810,4780,23632,2272,1577,85,2,3239
7/22/21 3:00 AM,1807,5148,24977,2270,1458,85,107,3149
7/22/21 2:00 AM,1795,5678,25341,2270,1163,85,2739,3238
7/22/21 1:00 AM,1796,5227,23487,2267,1151,85,6911,3034
7/22/21 12:00 AM,1795,4877,23321,2266,899,85,9367,2657
7/21/21 11:00 PM,1790,4363,22372,2263,953,85,10848,2220
7/21/21 10:00 PM,1724,3537,20896,2263,891,85,11721,1942
7/21/21 9:00 PM,1622,2045,20214,2266,852,86,11882,1715
7/21/21 8:00 PM,1626,1457,18909,2263,826,86,11979,1158
7/21/21 7:00 PM,1628,1039,16705,2260,758,86,12167,878
7/21/21 6:00 PM,1575,738,15019,2264,705,86,12065,620
7/21/21 5:00 PM,1511,1208,13582,2264,706,86,11317,915
7/21/21 4:00 PM,1511,1186,13324,2266,704,86,10335,1121
7/21/21 3:00 PM,1529,1187,13351,2266,774,85,7673,1571
7/21/21 2:00 PM,1545,1354,13882,2265,765,86,3027,2410
7/21/21 1:00 PM,1436,1456,14646,2265,766,86,23,2895
7/21/21 12:00 PM,1508,908,13934,2265,766,85,0,3285
7/21/21 11:00 AM,1566,910,13915,2262,761,86,0,3390
7/21/21 10:00 AM,1724,864,13955,2262,762,84,0,3658
7/21/21 9:00 AM,1793,892,14098,2262,771,85,0,3808
7/21/21 8:00 AM,1800,1346,15050,2262,776,86,0,4145
7/21/21 7:00 AM,1812,1623,17089,2261,861,85,0,4047
7/21/21 6:00 AM,1810,2324,18335,2262,848,85,0,4029
7/21/21 5:00 AM,1810,3924,21159,2261,881,85,0,4147
